Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
94070-38767,QB,Chris,Chris Streveler,Streveler,9,1,6000,NE@NYJ,NYJ,NE,Q,Thumb,,,,QB
94070-92082,QB,Austin,Austin Aune,Aune,,,6000,ATL@DET,ATL,DET,,,,,,QB
94070-38837,QB,Danny,Danny Etling,Etling,,,6000,NO@GB,GB,NO,,,,,,QB
94070-69597,QB,Anthony,Anthony Brown,Brown,3.7899999618530273,2,6000,IND@BAL,BAL,IND,,,,,,QB
94070-63469,QB,Ben,Ben DiNucci,DiNucci,,,6000,DEN@MIA,DEN,MIA,,,,,,QB
94070-63484,QB,Kyler,Kyler Murray,Murray,18.865454933860086,11,6000,DAL@ARI,ARI,DAL,NA,Knee - acl,,,,QB
94070-94370,WR,Romeo,Romeo Doubs,Doubs,10.300000190734863,2,5900,NO@GB,GB,NO,,,,,,WR/FLEX
94070-80289,WR,Kendrick,Kendrick Bourne,Bourne,13.149999618530273,2,5900,NE@NYJ,NE,NYJ,,,,,,WR/FLEX
94070-54140,RB,Dalvin,Dalvin Cook,Cook,3.549999952316284,2,5900,NE@NYJ,NYJ,NE,,,,,,RB/FLEX
94070-41872,TE,Evan,Evan Engram,Engram,8.050000190734863,2,5900,HOU@JAC,JAC,HOU,,,,,,TE/FLEX
94070-91426,WR,Donovan,Donovan Peoples-Jones,Peoples-Jones,1.4500000476837158,2,5900,TEN@CLE,CLE,TEN,,,,,,WR/FLEX
94070-89455,WR,Jayden,Jayden Reed,Reed,11.649999618530273,2,5900,NO@GB,GB,NO,,,,,,WR/FLEX
94070-87467,RB,Chuba,Chuba Hubbard,Hubbard,7.699999809265137,2,5900,CAR@SEA,CAR,SEA,,,,,,RB/FLEX
94070-112057,RB,Jaylen,Jaylen Warren,Warren,7.449999809265137,2,5900,PIT@LV,PIT,LV,,,,,,RB/FLEX
94070-28643,WR,Allen,Allen Robinson II,Robinson II,5.550000190734863,2,5900,PIT@LV,PIT,LV,,,,,,WR/FLEX
94070-86055,RB,Dameon,Dameon Pierce,Pierce,5.099999904632568,2,5800,HOU@JAC,HOU,JAC,,,,,,RB/FLEX
94070-86229,WR,Jahan,Jahan Dotson,Dotson,5.099999904632568,2,5800,BUF@WAS,WAS,BUF,,,,,,WR/FLEX
94070-90912,RB,Kenneth,Kenneth Gainwell,Gainwell,9.399999618530273,1,5800,PHI@TB,PHI,TB,Q,Ribs,,,,RB/FLEX
94070-29685,WR,Robert,Robert Woods,Woods,9.550000190734863,2,5800,HOU@JAC,HOU,JAC,,,,,,WR/FLEX
94070-56809,WR,Allen,Allen Lazard,Lazard,4.449999809265137,2,5800,NE@NYJ,NYJ,NE,,,,,,WR/FLEX
94070-38791,RB,Ezekiel,Ezekiel Elliott,Elliott,3.049999952316284,2,5800,NE@NYJ,NE,NYJ,,,,,,RB/FLEX
94070-28573,WR,Michael,Michael Thomas,Thomas,8.800000190734863,2,5800,NO@GB,NO,GB,,,,,,WR/FLEX
94070-92575,RB,Isiah,Isiah Pacheco,Pacheco,7.449999809265137,2,5700,CHI@KC,KC,CHI,Q,Hamstring,,,,RB/FLEX
94070-39716,WR,Adam,Adam Thielen,Thielen,9.550000190734863,2,5700,CAR@SEA,CAR,SEA,,,,,,WR/FLEX
94070-92976,WR,Tutu,Tutu Atwell,Atwell,13.300000190734863,2,5700,LAR@CIN,LAR,CIN,,,,,,WR/FLEX
94070-83074,TE,Dallas,Dallas Goedert,Goedert,2.5999999046325684,2,5700,PHI@TB,PHI,TB,,,,,,TE/FLEX
94070-52613,WR,Curtis,Curtis Samuel,Samuel,6.599999904632568,2,5700,BUF@WAS,WAS,BUF,,,,,,WR/FLEX
94070-22103,WR,Marvin,Marvin Jones Jr.,Jones Jr.,-0.20000000298023224,1,5700,ATL@DET,DET,ATL,,,,,,WR/FLEX
94070-110259,WR,Treylon,Treylon Burks,Burks,6.400000095367432,2,5700,TEN@CLE,TEN,CLE,,,,,,WR/FLEX
94070-40669,WR,Tyler,Tyler Boyd,Boyd,5.099999904632568,2,5700,LAR@CIN,CIN,LAR,,,,,,WR/FLEX
94070-40845,TE,Hunter,Hunter Henry,Henry,14.149999618530273,2,5700,NE@NYJ,NE,NYJ,,,,,,TE/FLEX
94070-104424,RB,Craig,Craig Reynolds,Reynolds,1,1,5700,ATL@DET,DET,ATL,,,,,,RB/FLEX
94070-88109,RB,Gary,Gary Brightwell,Brightwell,2.0999999046325684,1,5600,NYG@SF,NYG,SF,,,,,,RB/FLEX
94070-69777,WR,Darnell,Darnell Mooney,Mooney,13.300000190734863,1,5600,CHI@KC,CHI,KC,Q,Knee,,,,WR/FLEX
94070-86244,TE,Pat,Pat Freiermuth,Freiermuth,3.75,2,5600,PIT@LV,PIT,LV,,,,,,TE/FLEX
94070-63819,WR,Darius,Darius Slayton,Slayton,5.349999904632568,2,5600,NYG@SF,NYG,SF,,,,,,WR/FLEX
94070-63855,WR,K.J.,K.J. Osborn,Osborn,7.75,2,5600,LAC@MIN,MIN,LAC,,,,,,WR/FLEX
94070-90533,RB,Jerome,Jerome Ford,Ford,12.100000381469727,2,5600,TEN@CLE,CLE,TEN,,,,,,RB/FLEX
94070-55987,WR,JuJu,JuJu Smith-Schuster,Smith-Schuster,5.300000190734863,2,5600,NE@NYJ,NE,NYJ,,,,,,WR/FLEX
94070-72412,RB,Khalil,Khalil Herbert,Herbert,8.100000381469727,2,5600,CHI@KC,CHI,KC,,,,,,RB/FLEX
94070-64389,WR,Nick,Nick Westbrook-Ikhine,Westbrook-Ikhine,8.899999618530273,2,5600,TEN@CLE,TEN,CLE,,,,,,WR/FLEX
94070-70603,RB,Devin,Devin Singletary,Singletary,2.200000047683716,2,5600,HOU@JAC,HOU,JAC,,,,,,RB/FLEX
94070-112062,WR,Skyy,Skyy Moore,Moore,7.449999809265137,2,5600,CHI@KC,KC,CHI,,,,,,WR/FLEX
94070-52917,WR,DJ,DJ Chark Jr.,Chark Jr.,2,1,5600,CAR@SEA,CAR,SEA,,,,,,WR/FLEX
94070-85845,WR,Rashod,Rashod Bateman,Bateman,4.150000095367432,2,5600,IND@BAL,BAL,IND,,,,,,WR/FLEX
94070-86052,WR,Kadarius,Kadarius Toney,Toney,3.4000000953674316,2,5500,CHI@KC,KC,CHI,Q,Toe,,,,WR/FLEX
94070-45565,TE,Taysom,Taysom Hill,Hill,4.309999942779541,2,5500,NO@GB,NO,GB,Q,Knee,,,,TE/FLEX
94070-64031,TE,Hayden,Hayden Hurst,Hurst,8.050000190734863,2,5500,CAR@SEA,CAR,SEA,,,,,,TE/FLEX
94070-25267,WR,Mack,Mack Hollins,Hollins,6.050000190734863,2,5500,ATL@DET,ATL,DET,,,,,,WR/FLEX
94070-56262,WR,Parris,Parris Campbell,Campbell,2.4000000953674316,2,5500,NYG@SF,NYG,SF,,,,,,WR/FLEX
94070-29683,WR,Nelson,Nelson Agholor,Agholor,14.800000190734863,1,5500,IND@BAL,BAL,IND,,,,,,WR/FLEX
94070-64576,RB,Damien,Damien Harris,Harris,6.099999904632568,2,5500,BUF@WAS,BUF,WAS,,,,,,RB/FLEX
94070-52451,RB,Samaje,Samaje Perine,Perine,6.849999904632568,2,5500,DEN@MIA,DEN,MIA,,,,,,RB/FLEX
94070-73111,WR,Chase,Chase Claypool,Claypool,5.550000190734863,2,5500,CHI@KC,CHI,KC,,,,,,WR/FLEX
94070-71352,WR,Mecole,Mecole Hardman Jr.,Hardman Jr.,1.100000023841858,1,5500,NE@NYJ,NYJ,NE,,,,,,WR/FLEX
94070-55335,TE,David,David Njoku,Njoku,4.099999904632568,2,5400,TEN@CLE,CLE,TEN,,,,,,TE/FLEX
94070-86080,TE,Kyle,Kyle Pitts,Pitts,3.950000047683716,2,5400,ATL@DET,ATL,DET,,,,,,TE/FLEX
94070-55552,RB,Jeff,Jeff Wilson Jr.,Wilson Jr.,9.27058859432445,17,5400,DEN@MIA,MIA,DEN,IR,Abdomen,,,,RB/FLEX
94070-129291,WR,Tank,Tank Dell,Dell,10.800000190734863,2,5400,HOU@JAC,HOU,JAC,Q,Thigh,,,,WR/FLEX
94070-33260,WR,DeVante,DeVante Parker,Parker,8.699999809265137,1,5400,NE@NYJ,NE,NYJ,Q,Knee,,,,WR/FLEX
94070-86780,RB,Salvon,Salvon Ahmed,Ahmed,3.3499999046325684,2,5400,DEN@MIA,MIA,DEN,Q,Groin,,,,RB/FLEX
94070-85672,WR,Terrace,Terrace Marshall Jr.,Marshall Jr.,3.299999952316284,1,5400,CAR@SEA,CAR,SEA,,,,,,WR/FLEX
94070-40647,WR,Marquez,Marquez Valdes-Scantling,Valdes-Scantling,4.050000190734863,2,5400,CHI@KC,KC,CHI,,,,,,WR/FLEX
94070-69956,WR,Michael,Michael Gallup,Gallup,1.149999976158142,2,5300,DAL@ARI,DAL,ARI,,,,,,WR/FLEX
94070-129458,WR,Jaxon,Jaxon Smith-Njigba,Smith-Njigba,4.349999904632568,2,5300,CAR@SEA,SEA,CAR,,,,,,WR/FLEX
94070-31360,WR,Odell,Odell Beckham Jr.,Beckham Jr.,4.550000190734863,2,5300,IND@BAL,BAL,IND,Q,Ankle,,,,WR/FLEX
94070-70422,WR,Kalif,Kalif Raymond,Raymond,7.599999904632568,2,5300,ATL@DET,DET,ATL,,,,,,WR/FLEX
94070-90933,RB,Antonio,Antonio Gibson,Gibson,3.5999999046325684,2,5300,BUF@WAS,WAS,BUF,,,,,,RB/FLEX
94070-64581,WR,Van,Van Jefferson,Jefferson,2.9000000953674316,2,5300,LAR@CIN,LAR,CIN,,,,,,WR/FLEX
94070-64585,TE,Dawson,Dawson Knox,Knox,6.25,2,5300,BUF@WAS,BUF,WAS,Q,Back,,,,TE/FLEX
94070-120093,WR,Marvin,Marvin Mims Jr.,Mims Jr.,10.600000381469727,2,5300,DEN@MIA,DEN,MIA,,,,,,WR/FLEX
94070-71241,WR,Brandon,Brandon Johnson,Johnson,11.850000381469727,2,5300,DEN@MIA,DEN,MIA,,,,,,WR/FLEX
94070-87859,WR,Laviska,Laviska Shenault Jr.,Shenault Jr.,1.899999976158142,2,5300,CAR@SEA,CAR,SEA,,,,,,WR/FLEX
94070-57299,TE,Gerald,Gerald Everett,Everett,4.75,2,5300,LAC@MIN,LAC,MIN,,,,,,TE/FLEX
94070-28900,RB,Melvin,Melvin Gordon III,Gordon III,7.459999847412109,10,5200,IND@BAL,BAL,IND,,,,,,RB/FLEX
94070-12530,D,Dallas,Dallas Cowboys,Cowboys,26,2,5200,DAL@ARI,DAL,ARI,,,,,,DEF
94070-86312,WR,Alec,Alec Pierce,Pierce,2.4000000953674316,2,5200,IND@BAL,IND,BAL,,,,,,WR/FLEX
94070-41997,WR,River,River Cracraft,Cracraft,7.949999809265137,2,5200,DEN@MIA,MIA,DEN,,,,,,WR/FLEX
94070-105646,TE,Sam,Sam LaPorta,LaPorta,7.599999904632568,2,5200,ATL@DET,DET,ATL,,,,,,TE/FLEX
94070-93408,WR,Rondale,Rondale Moore,Moore,3.950000047683716,2,5200,DAL@ARI,ARI,DAL,,,,,,WR/FLEX
94070-34331,RB,Latavius,Latavius Murray,Murray,6.150000095367432,2,5200,BUF@WAS,BUF,WAS,,,,,,RB/FLEX
94070-12549,D,San Francisco,San Francisco 49ers,49ers,9,2,5100,NYG@SF,SF,NYG,,,,,,DEF
94070-92545,RB,Keaontay,Keaontay Ingram,Ingram,0.10000000149011612,2,5100,DAL@ARI,ARI,DAL,,,,,,RB/FLEX
94070-57986,WR,Hunter,Hunter Renfrow,Renfrow,2.799999952316284,1,5100,PIT@LV,LV,PIT,,,,,,WR/FLEX
94070-91047,TE,Cole,Cole Kmet,Kmet,6.349999904632568,2,5100,CHI@KC,CHI,KC,,,,,,TE/FLEX
94070-29780,TE,Zach,Zach Ertz,Ertz,6.849999904632568,2,5100,DAL@ARI,ARI,DAL,,,,,,TE/FLEX
94070-83083,WR,Justin,Justin Watson,Watson,5.599999904632568,2,5100,CHI@KC,KC,CHI,,,,,,WR/FLEX
94070-52495,WR,Braxton,Braxton Berrios,Berrios,4.75,2,5100,DEN@MIA,MIA,DEN,,,,,,WR/FLEX
94070-112192,WR,Jonathan,Jonathan Mingo,Mingo,3.4000000953674316,2,5100,CAR@SEA,CAR,SEA,,,,,,WR/FLEX
94070-128693,RB,Tank,Tank Bigsby,Bigsby,5.300000190734863,1,5100,HOU@JAC,JAC,HOU,,,,,,RB/FLEX
94070-14257,WR,Randall,Randall Cobb,Cobb,0,2,5100,NE@NYJ,NYJ,NE,,,,,,WR/FLEX
94070-30733,RB,Cordarrelle,Cordarrelle Patterson,Patterson,11.09230745755709,13,5000,ATL@DET,ATL,DET,,,,,,RB/FLEX
94070-145558,TE,Dalton,Dalton Kincaid,Kincaid,5.699999809265137,2,5000,BUF@WAS,BUF,WAS,,,,,,TE/FLEX
94070-12541,D,New England,New England Patriots,Patriots,5.5,2,5000,NE@NYJ,NE,NYJ,,,,,,DEF
94070-129305,WR,Josh,Josh Downs,Downs,5.099999904632568,2,5000,IND@BAL,IND,BAL,,,,,,WR/FLEX
94070-160306,RB,Pierre,Pierre Strong Jr.,Strong Jr.,6.099999904632568,1,5000,TEN@CLE,CLE,TEN,,,,,,RB/FLEX
94070-58041,RB,Mike,Mike Boone,Boone,3.299999952316284,1,5000,HOU@JAC,HOU,JAC,,,,,,RB/FLEX
94070-111311,WR,Rashee,Rashee Rice,Rice,6.550000190734863,2,5000,CHI@KC,KC,CHI,,,,,,WR/FLEX
94070-90870,WR,Calvin,Calvin Austin III,Austin III,4,2,5000,PIT@LV,PIT,LV,,,,,,WR/FLEX
94070-47870,TE,Tyler,Tyler Higbee,Higbee,4.550000190734863,2,5000,LAR@CIN,LAR,CIN,,,,,,TE/FLEX
94070-93134,RB,Deon,Deon Jackson,Jackson,1.2999999523162842,1,5000,IND@BAL,IND,BAL,,,,,,RB/FLEX
94070-29734,RB,Ty,Ty Montgomery II,Montgomery II,1.2999999523162842,2,5000,NE@NYJ,NE,NYJ,,,,,,RB/FLEX
94070-89230,RB,Cam,Cam Akers,Akers,8.899999618530273,1,5000,LAC@MIN,MIN,LAC,,,,,,RB/FLEX
94070-70889,RB,Benny,Benny Snell Jr.,Snell Jr.,2.9500001271565757,6,5000,ATL@DET,DET,ATL,,,,,,RB/FLEX
94070-111876,WR,Demario,Demario Douglas,Douglas,3.450000047683716,2,5000,NE@NYJ,NE,NYJ,,,,,,WR/FLEX
94070-64808,TE,Juwan,Juwan Johnson,Johnson,3.700000047683716,2,5000,NO@GB,NO,GB,,,,,,TE/FLEX
94070-54608,RB,Jerick,Jerick McKinnon,McKinnon,2.5999999046325684,2,5000,CHI@KC,KC,CHI,,,,,,RB/FLEX
94070-91578,RB,Zamir,Zamir White,White,0.699999988079071,2,5000,PIT@LV,LV,PIT,,,,,,RB/FLEX
94070-32243,WR,Marquise,Marquise Goodwin,Goodwin,0,2,5000,TEN@CLE,CLE,TEN,,,,,,WR/FLEX
94070-138820,RB,De'Von,De'Von Achane,Achane,1.399999976158142,1,5000,DEN@MIA,MIA,DEN,,,,,,RB/FLEX
94070-89680,TE,Jake,Jake Ferguson,Ferguson,5.349999904632568,2,5000,DAL@ARI,DAL,ARI,,,,,,TE/FLEX
94070-91931,TE,Greg,Greg Dulcich,Dulcich,3.200000047683716,1,5000,DEN@MIA,DEN,MIA,IR,Hamstring,,,,TE/FLEX
94070-71705,TE,Noah,Noah Fant,Fant,7.599999904632568,1,4900,CAR@SEA,SEA,CAR,,,,,,TE/FLEX
94070-102902,WR,Trey,Trey Palmer,Palmer,5.150000095367432,2,4900,PHI@TB,TB,PHI,,,,,,WR/FLEX
94070-86518,WR,Khalil,Khalil Shakir,Shakir,7.599999904632568,1,4900,BUF@WAS,BUF,WAS,,,,,,WR/FLEX
94070-113228,TE,Luke,Luke Musgrave,Musgrave,5,2,4900,NO@GB,GB,NO,,,,,,TE/FLEX
94070-72370,RB,J.J.,J.J. Taylor,Taylor,2.200000047683716,1,4900,NE@NYJ,NE,NYJ,,,,,,RB/FLEX
94070-60451,TE,Tyler,Tyler Conklin,Conklin,4.099999904632568,2,4900,NE@NYJ,NYJ,NE,,,,,,TE/FLEX
94070-87418,WR,Joshua,Joshua Palmer,Palmer,1.850000023841858,2,4900,LAC@MIN,LAC,MIN,,,,,,WR/FLEX
94070-114180,WR,David,David Bell,Bell,2.0999999046325684,2,4900,TEN@CLE,CLE,TEN,,,,,,WR/FLEX
94070-85741,RB,Clyde,Clyde Edwards-Helaire,Edwards-Helaire,3.049999952316284,2,4900,CHI@KC,KC,CHI,,,,,,RB/FLEX
94070-139094,WR,Jalin,Jalin Hyatt,Hyatt,4.949999809265137,2,4900,NYG@SF,NYG,SF,,,,,,WR/FLEX
94070-110457,WR,Dontayvion,Dontayvion Wicks,Wicks,5.5,2,4900,NO@GB,GB,NO,,,,,,WR/FLEX
94070-79979,WR,Jamal,Jamal Agnew,Agnew,0.4000000059604645,2,4800,HOU@JAC,JAC,HOU,,,,,,WR/FLEX
94070-61593,WR,Jauan,Jauan Jennings,Jennings,3.049999952316284,2,4800,NYG@SF,SF,NYG,,,,,,WR/FLEX
94070-28827,RB,Dare,Dare Ogunbowale,Ogunbowale,0.4000000059604645,1,4800,HOU@JAC,HOU,JAC,,,,,,RB/FLEX
94070-88297,TE,Chig,Chig Okonkwo,Okonkwo,2.75,2,4800,TEN@CLE,TEN,CLE,,,,,,TE/FLEX
94070-12536,D,Kansas City,Kansas City Chiefs,Chiefs,7,2,4800,CHI@KC,KC,CHI,,,,,,DEF
94070-92590,RB,Raheem,Raheem Blackshear,Blackshear,2.923076923076923,13,4800,CAR@SEA,CAR,SEA,,,,,,RB/FLEX
94070-55970,RB,Royce,Royce Freeman,Freeman,4,4,4800,LAR@CIN,LAR,CIN,,,,,,RB/FLEX
94070-107293,RB,Tyjae,Tyjae Spears,Spears,4.900000095367432,2,4800,TEN@CLE,TEN,CLE,,,,,,RB/FLEX
94070-72725,TE,Irv,Irv Smith Jr.,Smith Jr.,2.5999999046325684,2,4800,LAR@CIN,CIN,LAR,,,,,,TE/FLEX
94070-42046,TE,Durham,Durham Smythe,Smythe,4.849999904632568,2,4800,DEN@MIA,MIA,DEN,,,,,,TE/FLEX
94070-73130,RB,Chris,Chris Evans,Evans,1.600000023841858,1,4800,LAR@CIN,CIN,LAR,Q,Hamstring,,,,RB/FLEX
94070-71105,WR,Ben,Ben Skowronek,Skowronek,1.2999999523162842,2,4800,LAR@CIN,LAR,CIN,,,,,,WR/FLEX
94070-71143,TE,Kylen,Kylen Granson,Granson,7.5,2,4800,IND@BAL,IND,BAL,,,,,,TE/FLEX
94070-89612,WR,Michael,Michael Wilson,Wilson,5,2,4800,DAL@ARI,ARI,DAL,,,,,,WR/FLEX
94070-26355,TE,Logan,Logan Thomas,Thomas,7.75,2,4800,BUF@WAS,WAS,BUF,Q,Concussion,,,,TE/FLEX
94070-55042,TE,Dalton,Dalton Schultz,Schultz,3.4000000953674316,2,4800,HOU@JAC,HOU,JAC,,,,,,TE/FLEX
94070-120639,WR,Quentin,Quentin Johnston,Johnston,1.5499999523162842,2,4800,LAC@MIN,LAC,MIN,,,,,,WR/FLEX
94070-73687,WR,Quez,Quez Watkins,Watkins,2.700000047683716,1,4800,PHI@TB,PHI,TB,Q,Hamstring,,,,WR/FLEX
94070-69860,RB,Trayveon,Trayveon Williams,Williams,1.0499999523162842,2,4700,LAR@CIN,CIN,LAR,,,,,,RB/FLEX
94070-92413,RB,Elijah,Elijah Mitchell,Mitchell,1,1,4700,NYG@SF,SF,NYG,,,,,,RB/FLEX
94070-12554,D,Jacksonville,Jacksonville Jaguars,Jaguars,9.5,2,4700,HOU@JAC,JAC,HOU,,,,,,DEF
94070-33047,WR,Chris,Chris Moore,Moore,2.700000047683716,2,4700,TEN@CLE,TEN,CLE,,,,,,WR/FLEX
94070-102696,WR,John,John Metchie III,Metchie III,2.200000047683716,1,4700,HOU@JAC,HOU,JAC,,,,,,WR/FLEX
94070-94579,RB,Emari,Emari Demercado,Demercado,1.5,1,4700,DAL@ARI,ARI,DAL,,,,,,RB/FLEX
94070-43433,RB,Boston,Boston Scott,Scott,2.75,2,4700,PHI@TB,PHI,TB,Q,Concussion,,,,RB/FLEX
94070-88548,WR,Jalen,Jalen Tolbert,Tolbert,1.649999976158142,2,4700,DAL@ARI,DAL,ARI,,,,,,WR/FLEX
94070-86543,WR,Erik,Erik Ezukanma,Ezukanma,1.100000023841858,2,4700,DEN@MIA,MIA,DEN,,,,,,WR/FLEX
94070-102928,RB,Eric,Eric Gray,Gray,0,2,4700,NYG@SF,NYG,SF,,,,,,RB/FLEX
94070-27229,RB,Ameer,Ameer Abdullah,Abdullah,0.5,2,4700,PIT@LV,LV,PIT,,,,,,RB/FLEX
94070-72297,RB,Rico,Rico Dowdle,Dowdle,3.5999999046325684,2,4700,DAL@ARI,DAL,ARI,,,,,,RB/FLEX
94070-103187,RB,Roschon,Roschon Johnson,Johnson,9.850000381469727,2,4700,CHI@KC,CHI,KC,,,,,,RB/FLEX
94070-86811,TE,Cade,Cade Otton,Otton,5,2,4700,PHI@TB,TB,PHI,,,,,,TE/FLEX
94070-27477,WR,Sterling,Sterling Shepard,Shepard,0.44999998807907104,2,4700,NYG@SF,NYG,SF,,,,,,WR/FLEX
94070-45997,WR,Keith,Keith Kirkwood,Kirkwood,0,2,4700,NO@GB,NO,GB,,,,,,WR/FLEX
94070-72627,RB,Patrick,Patrick Taylor,Taylor,1.149999976158142,2,4700,NO@GB,GB,NO,,,,,,RB/FLEX
94070-70601,TE,Harrison,Harrison Bryant,Bryant,3.75,2,4700,TEN@CLE,CLE,TEN,,,,,,TE/FLEX
94070-56265,TE,Mike,Mike Gesicki,Gesicki,5.449999809265137,2,4700,NE@NYJ,NE,NYJ,,,,,,TE/FLEX
94070-64496,WR,Olamide,Olamide Zaccheaus,Zaccheaus,5.625,16,4700,PHI@TB,PHI,TB,,,,,,WR/FLEX
94070-48116,TE,Jonnu,Jonnu Smith,Smith,6.699999809265137,1,4700,ATL@DET,ATL,DET,,,,,,TE/FLEX
94070-72705,TE,John,John Bates,Bates,6.099999904632568,1,4700,BUF@WAS,WAS,BUF,,,,,,TE/FLEX
94070-83081,RB,Chase,Chase Edmonds,Edmonds,1,2,4700,PHI@TB,TB,PHI,IR,Knee - mcl,,,,RB/FLEX
94070-40126,TE,Austin,Austin Hooper,Hooper,2.75,2,4700,PIT@LV,LV,PIT,,,,,,TE/FLEX
94070-56708,TE,Will,Will Dissly,Dissly,3.8499999046325684,2,4700,CAR@SEA,SEA,CAR,Q,Shoulder,,,,TE/FLEX
94070-87432,WR,Cedric,Cedric Tillman,Tillman,,,4700,TEN@CLE,CLE,TEN,,,,,,WR/FLEX
94070-138643,WR,Jason,Jason Brownlee,Brownlee,,,4700,NE@NYJ,NYJ,NE,,,,,,WR/FLEX
94070-94345,TE,Cole,Cole Turner,Turner,2.6500000953674316,2,4600,BUF@WAS,WAS,BUF,,,,,,TE/FLEX
94070-90307,TE,Daniel,Daniel Bellinger,Bellinger,0.6000000238418579,1,4600,NYG@SF,NYG,SF,,,,,,TE/FLEX
94070-57543,RB,D'Ernest,D'Ernest Johnson,Johnson,0.8999999761581421,2,4600,HOU@JAC,JAC,HOU,,,,,,RB/FLEX
94070-88277,RB,Anthony,Anthony McFarland Jr.,McFarland Jr.,2.0999999046325684,1,4600,PIT@LV,PIT,LV,IR,Knee,,,,RB/FLEX
94070-129240,WR,Tyler,Tyler Scott,Scott,2.4000000953674316,1,4600,CHI@KC,CHI,KC,,,,,,WR/FLEX
94070-53498,WR,Richie,Richie James Jr.,James Jr.,-0.44999998807907104,2,4600,CHI@KC,KC,CHI,Q,Knee - mcl,,,,WR/FLEX
94070-12545,D,Philadelphia,Philadelphia Eagles,Eagles,11,2,4600,PHI@TB,PHI,TB,,,,,,DEF
94070-102762,RB,Kevin,Kevin Harris,Harris,2.2399999618530275,5,4600,NE@NYJ,NE,NYJ,,,,,,RB/FLEX
94070-53639,WR,Isaiah,Isaiah McKenzie,McKenzie,0.6000000238418579,2,4600,IND@BAL,IND,BAL,,,,,,WR/FLEX
94070-63907,TE,Josh,Josh Oliver,Oliver,3.5,2,4600,LAC@MIN,MIN,LAC,,,,,,TE/FLEX
94070-57840,RB,Rashaad,Rashaad Penny,Penny,1.899999976158142,1,4600,PHI@TB,PHI,TB,,,,,,RB/FLEX
94070-70133,RB,Jake,Jake Funk,Funk,2.700000047683716,1,4600,IND@BAL,IND,BAL,,,,,,RB/FLEX
94070-92882,TE,Connor,Connor Heyward,Heyward,2.9000000953674316,1,4600,PIT@LV,PIT,LV,,,,,,TE/FLEX
94070-119653,WR,Kayshon,Kayshon Boutte,Boutte,0,1,4600,NE@NYJ,NE,NYJ,,,,,,WR/FLEX
94070-103376,RB,Zach,Zach Charbonnet,Charbonnet,2.549999952316284,2,4600,CAR@SEA,SEA,CAR,,,,,,RB/FLEX
94070-93143,TE,Noah,Noah Gray,Gray,4.949999809265137,2,4600,CHI@KC,KC,CHI,,,,,,TE/FLEX
94070-103619,WR,Tre,Tre Tucker,Tucker,3.4000000953674316,1,4600,PIT@LV,LV,PIT,,,,,,WR/FLEX
94070-60712,TE,Foster,Foster Moreau,Moreau,3,1,4600,NO@GB,NO,GB,Q,Ankle,,,,TE/FLEX
94070-87371,RB,Ty,Ty Chandler,Chandler,2.0999999046325684,2,4600,LAC@MIN,MIN,LAC,,,,,,RB/FLEX
94070-93538,WR,Dyami,Dyami Brown,Brown,4,1,4600,BUF@WAS,WAS,BUF,,,,,,WR/FLEX
94070-71031,WR,Lil'Jordan,Lil'Jordan Humphrey,Humphrey,4.5,2,4600,DEN@MIA,DEN,MIA,,,,,,WR/FLEX
94070-71032,WR,Devin,Devin Duvernay,Duvernay,0.75,2,4600,IND@BAL,BAL,IND,Q,Shoulder,,,,WR/FLEX
94070-89588,TE,Colby,Colby Parkinson,Parkinson,3.200000047683716,2,4600,CAR@SEA,SEA,CAR,,,,,,TE/FLEX
94070-185878,RB,Elijah,Elijah Dotson,Dotson,2.9000000953674316,1,4600,LAC@MIN,LAC,MIN,,,,,,RB/FLEX
94070-147051,RB,Jaleel,Jaleel McLaughlin,McLaughlin,3.1500000953674316,2,4600,DEN@MIA,DEN,MIA,,,,,,RB/FLEX
94070-89785,RB,Spencer,Spencer Brown,Brown,3.1500000953674316,2,4600,CAR@SEA,CAR,SEA,,,,,,RB/FLEX
94070-138998,TE,Michael,Michael Mayer,Mayer,0.699999988079071,1,4600,PIT@LV,LV,PIT,,,,,,TE/FLEX
94070-112455,WR,Xavier,Xavier Gipson,Gipson,3,2,4600,NE@NYJ,NYJ,NE,,,,,,WR/FLEX
94070-120657,RB,Kendre,Kendre Miller,Miller,,,4600,NO@GB,NO,GB,,,,,,RB/FLEX
94070-137059,RB,Sean,Sean Tucker,Tucker,2.049999952316284,2,4600,PHI@TB,TB,PHI,,,,,,RB/FLEX
94070-79974,RB,Tarik,Tarik Cohen,Cohen,,,4500,CAR@SEA,CAR,SEA,,,,,,RB/FLEX
94070-63591,RB,Ronald,Ronald Jones II,Jones II,2.616666634877523,6,4500,DAL@ARI,DAL,ARI,,,,,,RB/FLEX
94070-79980,TE,Eric,Eric Saubert,Saubert,2.176923018235427,13,4500,DEN@MIA,MIA,DEN,Q,Undisclosed,,,,TE/FLEX
94070-53390,WR,Zach,Zach Pascal,Pascal,0.699999988079071,2,4500,DAL@ARI,ARI,DAL,,,,,,WR/FLEX
94070-12555,D,Baltimore,Baltimore Ravens,Ravens,7.5,2,4500,IND@BAL,BAL,IND,,,,,,DEF
