Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
94505-14257,WR,Randall,Randall Cobb,Cobb,0.875,4,4900,NYJ@DEN,NYJ,DEN,,,,,,WR/FLEX
94505-60451,TE,Tyler,Tyler Conklin,Conklin,5.025000095367432,4,4800,NYJ@DEN,NYJ,DEN,,,,,,TE/FLEX
94505-42046,TE,Durham,Durham Smythe,Smythe,4.449999809265137,4,4800,NYG@MIA,MIA,NYG,,,,,,TE/FLEX
94505-64581,WR,Van,Van Jefferson,Jefferson,3.799999952316284,4,4800,PHI@LAR,LAR,PHI,,,,,,WR/FLEX
94505-69860,RB,Trayveon,Trayveon Williams,Williams,0.7250000238418579,4,4800,CIN@ARI,CIN,ARI,,,,,,RB/FLEX
94505-12532,D,Detroit,Detroit Lions,Lions,8.75,4,4800,CAR@DET,DET,CAR,,,,,,DEF
94505-111876,WR,Demario,Demario Douglas,Douglas,3.7249999046325684,4,4800,NO@NE,NE,NO,,,,,,WR/FLEX
94505-85306,WR,KhaDarel,KhaDarel Hodge,Hodge,2.450000047683716,2,4800,HOU@ATL,ATL,HOU,,,,,,WR/FLEX
94505-102928,RB,Eric,Eric Gray,Gray,0,4,4800,NYG@MIA,NYG,MIA,,,,,,RB/FLEX
94505-90870,WR,Calvin,Calvin Austin III,Austin III,6.650000095367432,4,4800,BAL@PIT,PIT,BAL,,,,,,WR/FLEX
94505-70422,WR,Kalif,Kalif Raymond,Raymond,6.75,4,4800,CAR@DET,DET,CAR,,,,,,WR/FLEX
94505-139094,WR,Jalin,Jalin Hyatt,Hyatt,3.9666665395100913,3,4800,NYG@MIA,NYG,MIA,,,,,,WR/FLEX
94505-73687,WR,Quez,Quez Watkins,Watkins,2.700000047683716,1,4800,PHI@LAR,PHI,LAR,,,,,,WR/FLEX
94505-64496,WR,Olamide,Olamide Zaccheaus,Zaccheaus,7.199999809265137,2,4800,PHI@LAR,PHI,LAR,,,,,,WR/FLEX
94505-88297,TE,Chig,Chig Okonkwo,Okonkwo,3.0250000953674316,4,4700,TEN@IND,TEN,IND,,,,,,TE/FLEX
94505-12545,D,Philadelphia,Philadelphia Eagles,Eagles,9.5,4,4700,PHI@LAR,PHI,LAR,,,,,,DEF
94505-147049,TE,Drew,Drew Ogletree,Ogletree,5.466666539510091,3,4700,TEN@IND,IND,TEN,,,,,,TE/FLEX
94505-86646,RB,Trey,Trey Sermon,Sermon,1.649999976158142,2,4700,TEN@IND,IND,TEN,,,,,,RB/FLEX
94505-92882,TE,Connor,Connor Heyward,Heyward,1.4500000476837158,2,4700,BAL@PIT,PIT,BAL,,,,,,TE/FLEX
94505-107293,RB,Tyjae,Tyjae Spears,Spears,5,4,4700,TEN@IND,TEN,IND,,,,,,RB/FLEX
94505-33047,WR,Chris,Chris Moore,Moore,3.8499999046325684,4,4600,TEN@IND,TEN,IND,,,,,,WR/FLEX
94505-64808,TE,Juwan,Juwan Johnson,Johnson,3.2000001271565757,3,4600,NO@NE,NO,NE,O,Calf,,,,TE/FLEX
94505-71032,WR,Devin,Devin Duvernay,Duvernay,0.824999988079071,4,4600,BAL@PIT,BAL,PIT,,,,,,WR/FLEX
94505-89493,RB,Chase,Chase Brown,Brown,0.20000000298023224,2,4600,CIN@ARI,CIN,ARI,,,,,,RB/FLEX
94505-73121,RB,Tony,Tony Jones Jr.,Jones Jr.,7.700000127156575,3,4600,NO@NE,NO,NE,,,,,,RB/FLEX
94505-43433,RB,Boston,Boston Scott,Scott,2.75,2,4600,PHI@LAR,PHI,LAR,,,,,,RB/FLEX
94505-71143,TE,Kylen,Kylen Granson,Granson,5.074999809265137,4,4600,TEN@IND,IND,TEN,,,,,,TE/FLEX
94505-112192,WR,Jonathan,Jonathan Mingo,Mingo,3.4666665395100913,3,4600,CAR@DET,CAR,DET,,,,,,WR/FLEX
94505-112455,WR,Xavier,Xavier Gipson,Gipson,2.049999952316284,4,4600,NYJ@DEN,NYJ,DEN,,,,,,WR/FLEX
94505-56265,TE,Mike,Mike Gesicki,Gesicki,3.7249999046325684,4,4600,NO@NE,NE,NO,,,,,,TE/FLEX
94505-41997,WR,River,River Cracraft,Cracraft,5.900000254313151,3,4500,NYG@MIA,MIA,NYG,IR,Shoulder,,,,WR/FLEX
94505-30733,RB,Cordarrelle,Cordarrelle Patterson,Patterson,11.09230745755709,13,4500,HOU@ATL,ATL,HOU,,,,,,RB/FLEX
94505-72725,TE,Irv,Irv Smith Jr.,Smith Jr.,2.5999999046325684,2,4500,CIN@ARI,CIN,ARI,,,,,,TE/FLEX
94505-53390,WR,Zach,Zach Pascal,Pascal,1.3000000317891438,3,4500,CIN@ARI,ARI,CIN,,,,,,WR/FLEX
94505-129219,RB,Israel,Israel Abanikanda,Abanikanda,,,4500,NYJ@DEN,NYJ,DEN,,,,,,RB/FLEX
94505-86255,TE,Josh,Josh Whyle,Whyle,9.600000381469727,1,4500,TEN@IND,TEN,IND,,,,,,TE/FLEX
94505-12536,D,Kansas City,Kansas City Chiefs,Chiefs,7.5,4,4500,KC@MIN,KC,MIN,,,,,,DEF
94505-60712,TE,Foster,Foster Moreau,Moreau,3,1,4500,NO@NE,NO,NE,,,,,,TE/FLEX
94505-102696,WR,John,John Metchie III,Metchie III,2.3999999364217124,3,4500,HOU@ATL,HOU,ATL,Q,Illness,,,,WR/FLEX
94505-133477,TE,Darnell,Darnell Washington,Washington,1.5,1,4500,BAL@PIT,PIT,BAL,,,,,,TE/FLEX
94505-92545,RB,Keaontay,Keaontay Ingram,Ingram,0.9333333174387614,3,4500,CIN@ARI,ARI,CIN,Q,Neck,,,,RB/FLEX
94505-138643,WR,Jason,Jason Brownlee,Brownlee,,,4500,NYJ@DEN,NYJ,DEN,,,,,,WR/FLEX
94505-71105,WR,Ben,Ben Skowronek,Skowronek,1.1333333651224773,3,4500,PHI@LAR,LAR,PHI,,,,,,WR/FLEX
94505-57840,RB,Rashaad,Rashaad Penny,Penny,1.899999976158142,1,4500,PHI@LAR,PHI,LAR,D,Illness,,,,RB/FLEX
94505-86543,WR,Erik,Erik Ezukanma,Ezukanma,1.100000023841858,2,4500,NYG@MIA,MIA,NYG,IR,Neck,,,,WR/FLEX
94505-22103,WR,Marvin,Marvin Jones Jr.,Jones Jr.,-0.10000000149011612,2,4500,CAR@DET,DET,CAR,,,,,,WR/FLEX
94505-29411,TE,Pharaoh,Pharaoh Brown,Brown,14.100000381469727,1,4500,NO@NE,NE,NO,,,,,,TE/FLEX
94505-40726,RB,Godwin,Godwin Igwebuike,Igwebuike,0.20000000794728598,6,4500,BAL@PIT,PIT,BAL,,,,,,RB/FLEX
94505-91931,TE,Greg,Greg Dulcich,Dulcich,3.200000047683716,1,4500,NYJ@DEN,DEN,NYJ,IR,Hamstring,,,,TE/FLEX
94505-87859,WR,Laviska,Laviska Shenault Jr.,Shenault Jr.,1.850000023841858,4,4500,CAR@DET,CAR,DET,,,,,,WR/FLEX
94505-27477,WR,Sterling,Sterling Shepard,Shepard,0.6666666666666666,3,4500,NYG@MIA,NYG,MIA,,,,,,WR/FLEX
94505-24533,TE,Mo,Mo Alie-Cox,Alie-Cox,4,3,4500,TEN@IND,IND,TEN,,,,,,TE/FLEX
94505-29734,RB,Ty,Ty Montgomery II,Montgomery II,1.2999999523162842,2,4400,NO@NE,NE,NO,,,,,,RB/FLEX
94505-90307,TE,Daniel,Daniel Bellinger,Bellinger,1,3,4400,NYG@MIA,NYG,MIA,Q,Knee,,,,TE/FLEX
94505-12541,D,New England,New England Patriots,Patriots,5.75,4,4400,NO@NE,NE,NO,,,,,,DEF
94505-30989,RB,Kenyan,Kenyan Drake,Drake,2.0999999046325684,1,4400,BAL@PIT,BAL,PIT,,,,,,RB/FLEX
94505-87371,RB,Ty,Ty Chandler,Chandler,1.9500000476837158,4,4400,KC@MIN,MIN,KC,,,,,,RB/FLEX
94505-94579,RB,Emari,Emari Demercado,Demercado,1.8666666348775227,3,4400,CIN@ARI,ARI,CIN,,,,,,RB/FLEX
94505-53639,WR,Isaiah,Isaiah McKenzie,McKenzie,0.7749999761581421,4,4400,TEN@IND,IND,TEN,,,,,,WR/FLEX
94505-63907,TE,Josh,Josh Oliver,Oliver,4.799999872843425,3,4400,KC@MIN,MIN,KC,,,,,,TE/FLEX
94505-73130,RB,Chris,Chris Evans,Evans,1.600000023841858,1,4400,CIN@ARI,CIN,ARI,,,,,,RB/FLEX
94505-31207,TE,C.J.,C.J. Uzomah,Uzomah,4,2,4400,NYJ@DEN,NYJ,DEN,,,,,,TE/FLEX
94505-70133,RB,Jake,Jake Funk,Funk,2.700000047683716,1,4400,TEN@IND,IND,TEN,,,,,,RB/FLEX
94505-26251,WR,Robbie,Robbie Chosen,Chosen,6.650000095367432,2,4400,NYG@MIA,MIA,NYG,,,,,,WR/FLEX
94505-55970,RB,Royce,Royce Freeman,Freeman,4,4,4400,PHI@LAR,LAR,PHI,,,,,,RB/FLEX
94505-92890,WR,Cody,Cody White,White,0.699999988079071,1,4400,BAL@PIT,PIT,BAL,Q,Undisclosed,,,,WR/FLEX
94505-120657,RB,Kendre,Kendre Miller,Miller,2.5999999046325684,2,4400,NO@NE,NO,NE,,,,,,RB/FLEX
94505-94094,TE,Brevin,Brevin Jordan,Jordan,6,2,4400,HOU@ATL,HOU,ATL,,,,,,TE/FLEX
94505-93143,TE,Noah,Noah Gray,Gray,5.300000190734863,4,4400,KC@MIN,KC,MIN,,,,,,TE/FLEX
94505-104424,RB,Craig,Craig Reynolds,Reynolds,0.8333333333333334,3,4400,CAR@DET,DET,CAR,,,,,,RB/FLEX
94505-83117,TE,Tanner,Tanner Hudson,Hudson,3.4000000953674316,2,4300,CIN@ARI,CIN,ARI,,,,,,TE/FLEX
94505-63697,TE,Brycen,Brycen Hopkins,Hopkins,1.7999999523162842,2,4300,PHI@LAR,LAR,PHI,,,,,,TE/FLEX
94505-88277,RB,Anthony,Anthony McFarland Jr.,McFarland Jr.,2.0999999046325684,1,4300,BAL@PIT,PIT,BAL,IR,Knee,,,,RB/FLEX
94505-87260,TE,Isaiah,Isaiah Likely,Likely,1.566666603088379,3,4300,BAL@PIT,BAL,PIT,,,,,,TE/FLEX
94505-130270,TE,Adam,Adam Trautman,Trautman,1.475000023841858,4,4300,NYJ@DEN,DEN,NYJ,,,,,,TE/FLEX
94505-12531,D,Denver,Denver Broncos,Broncos,4.5,4,4300,NYJ@DEN,DEN,NYJ,,,,,,DEF
94505-93531,WR,Antoine,Antoine Green,Green,0.699999988079071,1,4300,CAR@DET,DET,CAR,,,,,,WR/FLEX
94505-71031,WR,Lil'Jordan,Lil'Jordan Humphrey,Humphrey,3.5333334604899087,3,4300,NYJ@DEN,DEN,NYJ,,,,,,WR/FLEX
94505-91750,TE,Trey,Trey McBride,McBride,2.299999952316284,4,4300,CIN@ARI,ARI,CIN,,,,,,TE/FLEX
94505-61072,WR,Stanley,Stanley Morgan,Morgan,0,1,4300,CIN@ARI,CIN,ARI,,,,,,WR/FLEX
94505-80546,TE,Dan,Dan Arnold,Arnold,1.8,10,4300,PHI@LAR,PHI,LAR,,,,,,TE/FLEX
94505-89785,RB,Spencer,Spencer Brown,Brown,3.1500000953674316,2,4300,CAR@DET,CAR,DET,,,,,,RB/FLEX
94505-58041,RB,Mike,Mike Boone,Boone,1.2333333492279053,3,4300,HOU@ATL,HOU,ATL,,,,,,RB/FLEX
94505-86780,RB,Salvon,Salvon Ahmed,Ahmed,3.3499999046325684,2,4300,NYG@MIA,MIA,NYG,,,,,,RB/FLEX
94505-41806,WR,Laquon,Laquon Treadwell,Treadwell,2.3999999364217124,3,4300,BAL@PIT,BAL,PIT,,,,,,WR/FLEX
94505-89964,WR,Justyn,Justyn Ross,Ross,0.550000011920929,2,4300,KC@MIN,KC,MIN,,,,,,WR/FLEX
94505-91046,TE,Brock,Brock Wright,Wright,2.700000047683716,1,4300,CAR@DET,DET,CAR,,,,,,TE/FLEX
94505-45997,WR,Keith,Keith Kirkwood,Kirkwood,0,3,4300,NO@NE,NO,NE,,,,,,WR/FLEX
94505-69581,WR,Cedrick,Cedrick Wilson Jr.,Wilson Jr.,2.0999999046325684,1,4300,NYG@MIA,MIA,NYG,,,,,,WR/FLEX
94505-91101,TE,Tommy,Tommy Tremble,Tremble,2,1,4300,CAR@DET,CAR,DET,,,,,,TE/FLEX
94505-70663,WR,Frank,Frank Darby,Darby,2,1,4200,HOU@ATL,ATL,HOU,,,,,,WR/FLEX
94505-62505,TE,MyCole,MyCole Pruitt,Pruitt,0.75,2,4200,HOU@ATL,ATL,HOU,,,,,,TE/FLEX
94505-89157,RB,Caleb,Caleb Huntley,Huntley,3.6583334604899087,12,4200,HOU@ATL,ATL,HOU,Q,Achilles,,,,RB/FLEX
94505-55366,RB,Qadree,Qadree Ollison,Ollison,,,4200,BAL@PIT,PIT,BAL,,,,,,RB/FLEX
94505-79980,TE,Eric,Eric Saubert,Saubert,2.176923018235427,13,4200,NYG@MIA,MIA,NYG,,,,,,TE/FLEX
94505-52345,WR,Brandon,Brandon Powell,Powell,-0.25,4,4200,KC@MIN,MIN,KC,,,,,,WR/FLEX
94505-104577,WR,Gunner,Gunner Olszewski,Olszewski,-1.5,1,4200,BAL@PIT,PIT,BAL,,,,,,WR/FLEX
94505-28827,RB,Dare,Dare Ogunbowale,Ogunbowale,0.4000000059604645,1,4200,HOU@ATL,HOU,ATL,,,,,,RB/FLEX
94505-63646,TE,Lawrence,Lawrence Cager,Cager,2.700000047683716,1,4200,NYG@MIA,NYG,MIA,,,,,,TE/FLEX
94505-170184,RB,Julius,Julius Chestnut,Chestnut,1.1333333651224773,6,4200,TEN@IND,TEN,IND,IR,Hamstring,,,,RB/FLEX
94505-63717,RB,Alec,Alec Ingold,Ingold,2.3999999364217124,3,4200,NYG@MIA,MIA,NYG,,,,,,RB/FLEX
94505-130288,RB,James,James Robinson,Robinson,7.55454531582919,11,4200,NYG@MIA,NYG,MIA,,,,,,RB/FLEX
94505-11512,TE,Jimmy,Jimmy Graham,Graham,7.300000190734863,1,4200,NO@NE,NO,NE,,,,,,TE/FLEX
94505-185593,WR,Andrei,Andrei Iosivas,Iosivas,,,4200,CIN@ARI,CIN,ARI,,,,,,WR/FLEX
94505-12544,D,New York,New York Jets,Jets,7.75,4,4200,NYJ@DEN,NYJ,DEN,,,,,,DEF
94505-131328,RB,Zach,Zach Evans,Evans,,,4200,PHI@LAR,LAR,PHI,,,,,,RB/FLEX
94505-149832,TE,Shane,Shane Zylstra,Zylstra,4.4375,8,4200,CAR@DET,DET,CAR,IR,Knee,,,,TE/FLEX
94505-110978,RB,Evan,Evan Hull,Hull,1.2000000476837158,1,4200,TEN@IND,IND,TEN,IR,Knee,,,,RB/FLEX
94505-56711,TE,Drew,Drew Sample,Sample,0.800000011920929,2,4200,CIN@ARI,CIN,ARI,,,,,,TE/FLEX
94505-92590,RB,Raheem,Raheem Blackshear,Blackshear,2.923076923076923,13,4200,CAR@DET,CAR,DET,,,,,,RB/FLEX
94505-34295,WR,Breshad,Breshad Perriman,Perriman,2.3499999046325684,8,4200,TEN@IND,IND,TEN,,,,,,WR/FLEX
94505-73247,RB,Kene,Kene Nwangwu,Nwangwu,0.8076923076923077,13,4200,KC@MIN,MIN,KC,IR,Back,,,,RB/FLEX
94505-173626,TE,Nate,Nate Adkins,Adkins,1.7000000476837158,2,4200,NYJ@DEN,DEN,NYJ,,,,,,TE/FLEX
94505-18009,TE,Chris,Chris Manhertz,Manhertz,0.75,2,4200,NYJ@DEN,DEN,NYJ,,,,,,TE/FLEX
94505-38523,TE,Geoff,Geoff Swaim,Swaim,0,1,4200,CIN@ARI,ARI,CIN,,,,,,TE/FLEX
94505-64147,WR,Britain,Britain Covey,Covey,0,4,4200,PHI@LAR,PHI,LAR,,,,,,WR/FLEX
94505-65182,TE,Mitchell,Mitchell Wilcox,Wilcox,1.600000023841858,2,4200,CIN@ARI,CIN,ARI,,,,,,TE/FLEX
94505-65231,RB,Adam,Adam Prentice,Prentice,-0.5,1,4200,NO@NE,NO,NE,,,,,,RB/FLEX
94505-53967,RB,Nick,Nick Bawden,Bawden,6.099999904632568,1,4200,NYJ@DEN,NYJ,DEN,,,,,,RB/FLEX
94505-63186,WR,James,James Proche II,Proche II,0.9199999809265137,10,4200,BAL@PIT,BAL,PIT,,,,,,WR/FLEX
94505-87815,TE,Jeremy,Jeremy Ruckert,Ruckert,3.5999999046325684,1,4200,NYJ@DEN,NYJ,DEN,,,,,,TE/FLEX
94505-69383,WR,Dezmon,Dezmon Patmon,Patmon,3.4000000953674316,1,4200,CAR@DET,CAR,DET,,,,,,WR/FLEX
94505-27403,TE,Blake,Blake Bell,Bell,8.199999809265137,1,4200,KC@MIN,KC,MIN,,,,,,TE/FLEX
94505-40758,RB,Corey,Corey Clement,Clement,4.849999904632568,4,4200,CIN@ARI,ARI,CIN,,,,,,RB/FLEX
94505-72515,TE,Ian,Ian Thomas,Thomas,0.6499999761581421,2,4200,CAR@DET,CAR,DET,,,,,,TE/FLEX
94505-69451,TE,Jack,Jack Stoll,Stoll,1.100000023841858,1,4200,PHI@LAR,PHI,LAR,,,,,,TE/FLEX
94505-103252,RB,Zonovan,Zonovan Knight,Knight,1.2999999523162842,1,4200,CAR@DET,DET,CAR,,,,,,RB/FLEX
94505-93026,TE,Teagan,Teagan Quitoriano,Quitoriano,0.800000011920929,2,4200,HOU@ATL,HOU,ATL,,,,,,TE/FLEX
94505-119653,WR,Kayshon,Kayshon Boutte,Boutte,0,1,4200,NO@NE,NE,NO,,,,,,WR/FLEX
94505-70501,RB,C.J.,C.J. Ham,Ham,1.4500000476837158,2,4200,KC@MIN,MIN,KC,,,,,,RB/FLEX
94505-104297,WR,Jason,Jason Moore,Moore,1,1,4200,CAR@DET,DET,CAR,,,,,,WR/FLEX
94505-64403,WR,Irvin,Irvin Charles,Charles,,,4200,NYJ@DEN,NYJ,DEN,,,,,,WR/FLEX
94505-94116,TE,Will,Will Mallory,Mallory,5.900000095367432,1,4200,TEN@IND,IND,TEN,,,,,,TE/FLEX
94505-69558,WR,Greg,Greg Dortch,Dortch,0,4,4200,CIN@ARI,ARI,CIN,,,,,,WR/FLEX
94505-56248,WR,Noah,Noah Brown,Brown,3.4000000953674316,1,4200,HOU@ATL,HOU,ATL,IR,Groin,,,,WR/FLEX
94505-57342,WR,Tre'Quan,Tre'Quan Smith,Smith,4.811111026340061,9,4200,NYJ@DEN,DEN,NYJ,,,,,,WR/FLEX
94505-70705,TE,Trevon,Trevon Wesco,Wesco,0,1,4100,TEN@IND,TEN,IND,,,,,,TE/FLEX
94505-72772,RB,Avery,Avery Williams,Williams,1.6176470588235294,17,4100,HOU@ATL,ATL,HOU,IR,Knee - acl,,,,RB/FLEX
94505-87112,WR,Josh,Josh Ali,Ali,0,1,4100,HOU@ATL,ATL,HOU,IR,Ankle,,,,WR/FLEX
94505-86113,WR,Ihmir,Ihmir Smith-Marsette,Smith-Marsette,0,4,4100,CAR@DET,CAR,DET,,,,,,WR/FLEX
94505-79974,RB,Tarik,Tarik Cohen,Cohen,,,4100,CAR@DET,CAR,DET,,,,,,RB/FLEX
94505-58499,TE,Parker,Parker Hesse,Hesse,1.4888888465033636,9,4100,HOU@ATL,ATL,HOU,O,Undisclosed,,,,TE/FLEX
94505-89220,WR,Tyquan,Tyquan Thornton,Thornton,4.608333269755046,12,4100,NO@NE,NE,NO,IR,Shoulder,,,,WR/FLEX
94505-54426,TE,Andrew,Andrew Beck,Beck,2.066666603088379,3,4100,HOU@ATL,HOU,ATL,,,,,,TE/FLEX
94505-32957,TE,Eric,Eric Tomlinson,Tomlinson,3.049999952316284,8,4100,BAL@PIT,BAL,PIT,,,,,,TE/FLEX
94505-70859,TE,Albert,Albert Okwuegbunam,Okwuegbunam,3.4166666666666665,6,4100,PHI@LAR,PHI,LAR,,,,,,TE/FLEX
94505-25813,WR,Phillip,Phillip Dorsett II,Dorsett II,0,1,4100,NYJ@DEN,DEN,NYJ,,,,,,WR/FLEX
94505-93404,RB,Zander,Zander Horvath,Horvath,2.012500047683716,8,4100,BAL@PIT,PIT,BAL,,,,,,RB/FLEX
94505-91361,RB,Hassan,Hassan Haskins,Haskins,1.7083333333333333,12,4100,TEN@IND,TEN,IND,IR,Undisclosed,,,,RB/FLEX
94505-12528,D,Cincinnati,Cincinnati Bengals,Bengals,7.25,4,4100,CIN@ARI,CIN,ARI,,,,,,DEF
94505-53498,WR,Richie,Richie James Jr.,James Jr.,-0.44999998807907104,2,4100,KC@MIN,KC,MIN,IR,Knee - mcl,,,,WR/FLEX
94505-64827,WR,Miles,Miles Boykin,Boykin,1,1,4100,BAL@PIT,PIT,BAL,,,,,,WR/FLEX
94505-91488,RB,Chris,Chris Brooks,Brooks,6.599999904632568,1,4100,NYG@MIA,MIA,NYG,,,,,,RB/FLEX
94505-64907,WR,J.J.,J.J. Arcega-Whiteside,Arcega-Whiteside,,,4100,HOU@ATL,ATL,HOU,,,,,,WR/FLEX
94505-80294,TE,Anthony,Anthony Firkser,Firkser,1.8125,8,4100,NO@NE,NE,NO,,,,,,TE/FLEX
94505-80299,RB,Patrick,Patrick Ricard,Ricard,1.899999976158142,1,4100,BAL@PIT,BAL,PIT,,,,,,RB/FLEX
94505-87469,TE,Jelani,Jelani Woods,Woods,5.141666730244954,12,4100,TEN@IND,IND,TEN,IR,Hamstring,,,,TE/FLEX
94505-40371,TE,Johnny,Johnny Mundt,Mundt,2.2285714830671037,14,4100,KC@MIN,MIN,KC,,,,,,TE/FLEX
94505-26038,TE,Tyler,Tyler Kroft,Kroft,1.9249999523162842,4,4100,NYG@MIA,MIA,NYG,,,,,,TE/FLEX
94505-69068,RB,Jonathan,Jonathan Ward,Ward,2.0999999046325684,2,4100,TEN@IND,TEN,IND,,,,,,RB/FLEX
94505-87515,WR,Tylan,Tylan Wallace,Wallace,1.0600000381469727,5,4100,BAL@PIT,BAL,PIT,IR,Hamstring,,,,WR/FLEX
94505-185850,TE,Julian,Julian Hill,Hill,0,1,4100,NYG@MIA,MIA,NYG,,,,,,TE/FLEX
94505-60930,RB,Myles,Myles Gaskin,Gaskin,3.700000047683716,2,4100,KC@MIN,MIN,KC,,,,,,RB/FLEX
94505-88607,WR,Braylon,Braylon Sanders,Sanders,0.3499999940395355,2,4100,NYG@MIA,MIA,NYG,,,,,,WR/FLEX
94505-57909,RB,Marlon,Marlon Mack,Mack,4.899999891008649,7,4100,CIN@ARI,ARI,CIN,IR,Achilles,,,,RB/FLEX
94505-62042,WR,Deon,Deon Cain,Cain,,,4100,PHI@LAR,PHI,LAR,,,,,,WR/FLEX
94505-88685,WR,Austin,Austin Trammell,Trammell,0,2,4100,PHI@LAR,LAR,PHI,,,,,,WR/FLEX
94505-94831,RB,Deneric,Deneric Prince,Prince,,,4100,KC@MIN,KC,MIN,,,,,,RB/FLEX
94505-56947,TE,Chris,Chris Myarick,Myarick,2.2857142857142856,7,4100,NYG@MIA,NYG,MIA,IR,Hand,,,,TE/FLEX
94505-85635,TE,Charlie,Charlie Kolar,Kolar,0,1,4100,BAL@PIT,BAL,PIT,,,,,,TE/FLEX
94505-61060,RB,Devine,Devine Ozigbo,Ozigbo,0.40000001589457196,3,4100,CAR@DET,DET,CAR,,,,,,RB/FLEX
94505-70282,WR,Demetric,Demetric Felton,Felton,0.27999999523162844,5,4100,CIN@ARI,CIN,ARI,,,,,,WR/FLEX
94505-69276,WR,Bryan,Bryan Edwards,Edwards,0.75,4,4100,NO@NE,NO,NE,,,,,,WR/FLEX
94505-52897,RB,Darrel,Darrel Williams,Williams,3.8200000762939452,5,4100,NO@NE,NO,NE,,,,,,RB/FLEX
94505-94887,RB,Tyler,Tyler Badie,Badie,8.899999618530273,1,4100,NYJ@DEN,DEN,NYJ,,,,,,RB/FLEX
94505-88752,WR,Charlie,Charlie Jones,Jones,2.366666634877523,3,4100,CIN@ARI,CIN,ARI,IR,Thumb,,,,WR/FLEX
94505-72370,RB,J.J.,J.J. Taylor,Taylor,2.200000047683716,1,4100,NO@NE,NE,NO,,,,,,RB/FLEX
94505-94936,RB,Larry,Larry Rountree III,Rountree III,2.1500000953674316,2,4100,HOU@ATL,HOU,ATL,,,,,,RB/FLEX
94505-91902,WR,Kyle,Kyle Philips,Philips,1.9500000476837158,4,4100,TEN@IND,TEN,IND,,,,,,WR/FLEX
94505-22288,WR,Cole,Cole Beasley,Beasley,3.1142856052943637,7,4100,NYG@MIA,NYG,MIA,O,Leg,,,,WR/FLEX
94505-61273,WR,Scotty,Scotty Miller,Miller,0,1,4100,HOU@ATL,ATL,HOU,,,,,,WR/FLEX
94505-89970,WR,Amari,Amari Rodgers,Rodgers,2.0733333587646485,15,4100,TEN@IND,IND,TEN,,,,,,WR/FLEX
94505-134023,RB,Keaton,Keaton Mitchell,Mitchell,,,4100,BAL@PIT,BAL,PIT,IR,Shoulder,,,,RB/FLEX
94505-93075,TE,Hunter,Hunter Long,Long,0,1,4100,PHI@LAR,LAR,PHI,IR,Thigh,,,,TE/FLEX
94505-104388,WR,Tom,Tom Kennedy,Kennedy,3.0166667302449546,6,4100,CAR@DET,DET,CAR,Q,Arm,,,,WR/FLEX
94505-65477,TE,Giovanni,Giovanni Ricci,Ricci,0.699999988079071,1,4100,CAR@DET,CAR,DET,,,,,,TE/FLEX
94505-56289,RB,Jason,Jason Cabinda,Cabinda,0,1,4100,CAR@DET,DET,CAR,IR,Knee,,,,RB/FLEX
94505-85986,TE,James,James Mitchell,Mitchell,2.8499999046325684,8,4100,CAR@DET,DET,CAR,D,Hamstring,,,,TE/FLEX
94505-119788,WR,Xavier,Xavier Hutchinson,Hutchinson,0.699999988079071,2,4100,HOU@ATL,HOU,ATL,,,,,,WR/FLEX
94505-104447,TE,Jody,Jody Fortson,Fortson,2.529999923706055,10,4100,KC@MIN,KC,MIN,IR,Shoulder,,,,TE/FLEX
94505-193538,RB,Aaron,Aaron Dykes,Dykes,,,4000,KC@MIN,MIN,KC,,,,,,RB/FLEX
94505-92166,WR,Marcus,Marcus Jones,Jones,0,1,4000,NO@NE,NE,NO,IR,Shoulder,,,,WR/FLEX
94505-110603,RB,Titus,Titus Swen,Swen,,,4000,TEN@IND,IND,TEN,,,,,,RB/FLEX
94505-96269,RB,Owen,Owen Wright,Wright,,,4000,BAL@PIT,BAL,PIT,,,,,,RB/FLEX
94505-40977,TE,Ricky,Ricky Seals-Jones,Seals-Jones,,,4000,TEN@IND,IND,TEN,Q,Foot,,,,TE/FLEX
94505-170000,WR,Shemar,Shemar Bridges,Bridges,,,4000,BAL@PIT,BAL,PIT,,,,,,WR/FLEX
94505-69655,TE,Stephen,Stephen Sullivan,Sullivan,0.9333333174387614,6,4000,CAR@DET,CAR,DET,IR,Hip,,,,TE/FLEX
94505-28694,TE,Jesse,Jesse James,James,,,4000,NO@NE,NO,NE,,,,,,TE/FLEX
94505-70680,WR,Jalen,Jalen Camp,Camp,1.2000000476837158,1,4000,BAL@PIT,PIT,BAL,,,,,,WR/FLEX
94505-154661,WR,Michael,Michael Bandy,Bandy,1.5444444020589192,9,4000,NYJ@DEN,DEN,NYJ,,,,,,WR/FLEX
94505-71723,WR,Dez,Dez Fitzpatrick,Fitzpatrick,,,4000,BAL@PIT,PIT,BAL,,,,,,WR/FLEX
94505-86068,WR,Jacob,Jacob Copeland,Copeland,,,4000,BAL@PIT,PIT,BAL,,,,,,WR/FLEX
94505-86075,TE,Lucas,Lucas Krull,Krull,,,4000,NYJ@DEN,DEN,NYJ,,,,,,TE/FLEX
94505-174148,RB,Carlos,Carlos Washington Jr.,Washington Jr.,,,4000,HOU@ATL,ATL,HOU,,,,,,RB/FLEX
