Id,Position,First Name,Nickname,Last Name,OG_FPPG,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position,FPPG,Value,Projected Minutes
95568-9874,PF/C,Kevin,Kevin Love,Love,21.43333435,4900,BKN@MIA,MIA,BKN,GTD,Shoulder,,,,PF/C,0.00,0.00,0.00
95568-110326,PG/SG,Coby,Coby White,White,20.20000076,4900,CHI@DAL,CHI,DAL,,,,,,PG/SG,0.00,0.00,0.00
95568-145304,C,Onyeka,Onyeka Okongwu,Okongwu,20,4900,WAS@ATL,ATL,WAS,,,,,,C,0.00,0.00,0.00
95568-157844,PF/C,Santi,Santi Aldama,Aldama,19.19759066,4800,MEM@UTA,MEM,UTA,O,Ankle,,,,PF/C,0.00,0.00,0.00
95568-42202,PF/C,Christian,Christian Wood,Wood,19.77499962,4800,LAC@LAL,LAL,LAC,,,,,,PF/C,0.00,0.00,0.00
95568-84704,SG/SF,Kevin,Kevin Huerter,Huerter,18.59999975,4800,SAC@GS,SAC,GS,,,,,,SG/SF,0.00,0.00,0.00
95568-171780,SG,Jaden,Jaden Ivey,Ivey,19.92499924,4800,POR@DET,DET,POR,,,,,,SG,0.00,0.00,0.00
95568-145333,SF/PF,Aaron,Aaron Nesmith,Nesmith,24.53333282,4800,IND@BOS,IND,BOS,,,,,,SF/PF,0.00,0.00,0.00
95568-22541,C/PF,Kelly,Kelly Olynyk,Olynyk,22.625,4700,MEM@UTA,UTA,MEM,,,,,,PF/C,0.00,0.00,0.00
95568-157812,PG,Davion,Davion Mitchell,Mitchell,6.666666667,4700,SAC@GS,SAC,GS,,,,,,PG,0.00,0.00,0.00
95568-157834,PG,Bones,Bones Hyland,Hyland,20.25,4700,LAC@LAL,LAC,LAL,,,,,,PG,0.00,0.00,0.00
95568-15590,C,Mason,Mason Plumlee,Plumlee,15.125,4700,LAC@LAL,LAC,LAL,,,,,,C,0.00,0.00,0.00
95568-9453,C/PF,Al,Al Horford,Horford,17.63333384,4700,IND@BOS,BOS,IND,,,,,,PF/C,0.00,0.00,0.00
